AcX,AcY,AcZ
-15024.0,1836.0,-6740.0
-15124.0,1920.0,-6740.0
-15052.0,1776.0,-6604.0
-15140.0,1916.0,-6376.0
-15096.0,1856.0,-6508.0
-15088.0,1812.0,-6572.0
-15036.0,1936.0,-6652.0
-15056.0,1768.0,-6664.0
-15132.0,1536.0,-6724.0
-15040.0,1664.0,-6564.0
-14952.0,1788.0,-6712.0
-15032.0,1568.0,-6624.0
-15128.0,1688.0,-6508.0
-15056.0,1824.0,-6560.0
-15180.0,1840.0,-6492.0
-15132.0,1900.0,-6536.0
-15112.0,1644.0,-6616.0
-14996.0,1768.0,-6568.0
-15048.0,1672.0,-6648.0
-15128.0,1668.0,-6620.0
-14972.0,1636.0,-6500.0
-15080.0,1692.0,-6564.0
-15136.0,1756.0,-6636.0
-15128.0,1904.0,-6428.0
-15124.0,1796.0,-6652.0
-15096.0,1744.0,-6508.0
-15104.0,1712.0,-6532.0
-15116.0,1840.0,-6556.0
-15132.0,1724.0,-6588.0
-15148.0,1972.0,-6508.0
-15096.0,1880.0,-6384.0
-15176.0,1760.0,-6564.0
-14980.0,1848.0,-6692.0
-15088.0,1780.0,-6596.0
-15156.0,1804.0,-6512.0
-15104.0,1636.0,-6488.0
-15108.0,1688.0,-6504.0
-14996.0,1736.0,-6432.0
-15160.0,1828.0,-6596.0
-15128.0,1720.0,-6268.0
-15156.0,1720.0,-6404.0
-15016.0,1828.0,-6612.0
-15024.0,1824.0,-6520.0
-15096.0,1872.0,-6508.0
-15056.0,1760.0,-6644.0
-15012.0,1748.0,-6596.0
-15140.0,1852.0,-6200.0
-15124.0,1904.0,-6504.0
-15072.0,1848.0,-6480.0
-15152.0,1732.0,-6432.0
-15208.0,1920.0,-6568.0
-14988.0,1836.0,-6588.0
-15116.0,1748.0,-6488.0
-15104.0,1844.0,-6504.0
-15164.0,1744.0,-6504.0
-15068.0,1688.0,-6260.0
-15128.0,1852.0,-6384.0
-15136.0,1944.0,-6604.0
-15128.0,1780.0,-6564.0
-15004.0,1756.0,-6648.0
-15120.0,1776.0,-6472.0
-15116.0,1932.0,-6572.0
-15076.0,1736.0,-6244.0
-15112.0,1784.0,-6340.0
-15152.0,1912.0,-6344.0
-15048.0,1856.0,-6328.0
-15156.0,1808.0,-6468.0
-15092.0,1844.0,-6468.0
-15048.0,1792.0,-6424.0
-15176.0,1952.0,-6592.0
-15084.0,1896.0,-6484.0
-15160.0,1848.0,-6376.0
-15164.0,1796.0,-6504.0
-15140.0,1852.0,-6388.0
-15064.0,1748.0,-6400.0
-15120.0,1912.0,-6500.0
-15020.0,1788.0,-6444.0
-15268.0,1800.0,-6356.0
-15168.0,1760.0,-6424.0
-15280.0,1724.0,-6380.0
-15048.0,1832.0,-6512.0
-15152.0,1912.0,-6304.0
-15124.0,1996.0,-6364.0
-15132.0,1924.0,-6464.0
-15212.0,1828.0,-6476.0
-15144.0,1880.0,-6328.0
-15056.0,1904.0,-6296.0
-15128.0,1868.0,-6400.0
-15132.0,1988.0,-6284.0
-15052.0,1748.0,-6484.0
-15144.0,1856.0,-6224.0
-15240.0,1744.0,-6376.0
-15184.0,1804.0,-6300.0
-15160.0,1716.0,-6328.0
-15180.0,1856.0,-6396.0
-15164.0,1896.0,-6564.0
-15124.0,1824.0,-6552.0
-15188.0,1864.0,-6484.0
-15160.0,1900.0,-6284.0
-15172.0,1872.0,-6468.0
-15168.0,1888.0,-6296.0
-15204.0,1880.0,-6320.0
-15036.0,1880.0,-6592.0
-15084.0,1960.0,-6444.0
-15148.0,1956.0,-6404.0
-15220.0,1864.0,-6376.0
-15040.0,1880.0,-6368.0
-15000.0,1916.0,-6540.0
-15084.0,1920.0,-6428.0
-15112.0,1872.0,-6428.0
-15136.0,1896.0,-6204.0
-15160.0,1796.0,-6460.0
-15104.0,1920.0,-6436.0
-15092.0,1884.0,-6480.0
