AcX,AcY,AcZ
-32768.0,-21740.0,-9988.0
-32768.0,-27572.0,-11516.0
-32768.0,-27252.0,-12000.0
-24680.0,-26764.0,-15120.0
-26324.0,-32768.0,-17696.0
-24476.0,-32768.0,-9624.0
-20564.0,-32768.0,-3692.0
-20108.0,-32768.0,-4984.0
-22652.0,-30900.0,-5204.0
-5260.0,19640.0,-1980.0
-32768.0,32767.0,6080.0
-32768.0,-13652.0,-32768.0
-15160.0,-12700.0,32767.0
-14808.0,-4024.0,-4436.0
-16332.0,-8452.0,-7464.0
-8356.0,-7088.0,4132.0
-18468.0,-11544.0,-9364.0
-16640.0,-25040.0,-9744.0
-15508.0,-11220.0,-26788.0
-16960.0,-1744.0,-10860.0
-14736.0,8272.0,-13652.0
-14464.0,5108.0,-4912.0
-16572.0,3600.0,-1532.0
-17452.0,-432.0,-1276.0
-17308.0,1196.0,-3332.0
-15404.0,-64.0,-8004.0
-15660.0,1680.0,-9084.0
-13240.0,2972.0,-7980.0
-14500.0,2360.0,-5904.0
-15288.0,1680.0,-5220.0
-15412.0,1540.0,-5796.0
-16008.0,100.0,-6936.0
-14148.0,-1488.0,-8036.0
-17112.0,-104.0,-11432.0
-15708.0,1216.0,-8108.0
-14140.0,5324.0,-6052.0
-16172.0,5172.0,-7220.0
-16804.0,5312.0,-5512.0
-17900.0,7340.0,-5528.0
-21892.0,8636.0,-5860.0
-22984.0,7628.0,-6244.0
-25348.0,6584.0,-4416.0
-26472.0,8560.0,-2792.0
-25240.0,9672.0,-5288.0
-26572.0,10568.0,-9252.0
-30436.0,11060.0,-11412.0
-32768.0,16708.0,-8932.0
-32768.0,19920.0,-8728.0
-32768.0,12032.0,-11688.0
-32768.0,1516.0,-7896.0
-29104.0,19012.0,-13220.0
-29428.0,23388.0,-31436.0
-9208.0,4188.0,-11888.0
-24096.0,-24252.0,-11548.0
-13888.0,10064.0,-2900.0
-9824.0,20856.0,-12228.0
-1740.0,10344.0,-8872.0
